"","state","code","pop_2014","date","fips","cases","deaths"
"9963","District of Columbia","DC",658893,"2021-07-15",11,49615,1145
"9964","District of Columbia","DC",658893,"2022-01-21",11,127200,1267
"9965","District of Columbia","DC",658893,"2021-03-11",11,42128,1038
"9966","District of Columbia","DC",658893,"2020-04-10",11,1660,38
"9967","District of Columbia","DC",658893,"2022-03-01",11,134623,1319
"9968","District of Columbia","DC",658893,"2020-04-27",11,3892,185
"9969","District of Columbia","DC",658893,"2021-04-06",11,45234,1074
"9970","District of Columbia","DC",658893,"2020-09-28",11,15264,624
"9971","District of Columbia","DC",658893,"2020-11-20",11,19808,669
"9972","District of Columbia","DC",658893,"2022-11-26",11,171317,1403
"9973","District of Columbia","DC",658893,"2023-02-25",11,177504,1427
"9974","District of Columbia","DC",658893,"2022-04-12",11,138939,1333
"9975","District of Columbia","DC",658893,"2022-02-06",11,131543,1293
"9976","District of Columbia","DC",658893,"2022-02-14",11,133295,1309
"9977","District of Columbia","DC",658893,"2022-03-25",11,136213,1331
"9978","District of Columbia","DC",658893,"2023-02-07",11,176425,1422
"9979","District of Columbia","DC",658893,"2021-02-12",11,38670,976
"9980","District of Columbia","DC",658893,"2022-01-14",11,121871,1255
"9981","District of Columbia","DC",658893,"2021-04-01",11,44656,1066
"9982","District of Columbia","DC",658893,"2021-11-18",11,65889,1196
"9983","District of Columbia","DC",658893,"2021-08-16",11,52777,1150
"9984","District of Columbia","DC",658893,"2020-07-10",11,10743,568
"9985","District of Columbia","DC",658893,"2022-01-04",11,105493,1220
"9986","District of Columbia","DC",658893,"2021-09-02",11,55718,1161
"9987","District of Columbia","DC",658893,"2023-01-31",11,176012,1422
"9988","District of Columbia","DC",658893,"2022-01-12",11,118802,1240
"9989","District of Columbia","DC",658893,"2023-03-06",11,177714,1430
"9990","District of Columbia","DC",658893,"2021-05-22",11,48727,1125
"9991","District of Columbia","DC",658893,"2022-03-21",11,135752,1327
"9992","District of Columbia","DC",658893,"2020-08-15",11,13159,597
"9993","District of Columbia","DC",658893,"2021-09-05",11,55918,1162
"9994","District of Columbia","DC",658893,"2022-04-08",11,137603,1331
"9995","District of Columbia","DC",658893,"2021-01-16",11,33537,847
"9996","District of Columbia","DC",658893,"2022-04-09",11,137603,1331
"9997","District of Columbia","DC",658893,"2022-02-03",11,131284,1291
"9998","District of Columbia","DC",658893,"2022-04-11",11,137603,1331
"9999","District of Columbia","DC",658893,"2022-01-23",11,127200,1267
"10000","District of Columbia","DC",658893,"2020-07-11",11,10801,568
"10001","District of Columbia","DC",658893,"2022-01-31",11,130888,1289
"10002","District of Columbia","DC",658893,"2023-03-04",11,177714,1430
"10003","District of Columbia","DC",658893,"2022-12-11",11,172044,1407
"10004","District of Columbia","DC",658893,"2021-08-09",11,51589,1149
"10005","District of Columbia","DC",658893,"2021-09-09",11,56859,1164
"10006","District of Columbia","DC",658893,"2022-01-13",11,120327,1245
"10007","District of Columbia","DC",658893,"2020-09-05",11,14238,611
"10008","District of Columbia","DC",658893,"2020-07-17",11,11115,577
"10009","District of Columbia","DC",658893,"2022-03-02",11,134678,1321
"10010","District of Columbia","DC",658893,"2020-10-04",11,15519,631
"10011","District of Columbia","DC",658893,"2020-09-14",11,14622,616
"10012","District of Columbia","DC",658893,"2020-04-02",11,653,12
"10013","District of Columbia","DC",658893,"2023-03-02",11,177714,1430
"10014","District of Columbia","DC",658893,"2020-07-18",11,11194,578
"10015","District of Columbia","DC",658893,"2020-10-26",11,16812,642
"10016","District of Columbia","DC",658893,"2022-01-24",11,128550,1275
"10017","District of Columbia","DC",658893,"2021-02-09",11,38281,961
"10018","District of Columbia","DC",658893,"2022-02-19",11,133697,1314
"10019","District of Columbia","DC",658893,"2023-03-01",11,177504,1427
"10020","District of Columbia","DC",658893,"2023-01-21",11,175569,1421
"10021","District of Columbia","DC",658893,"2021-06-18",11,49243,1141
"10022","District of Columbia","DC",658893,"2021-03-10",11,42006,1037
"10023","District of Columbia","DC",658893,"2021-03-06",11,41273,1030
"10024","District of Columbia","DC",658893,"2021-01-12",11,32423,825
"10025","District of Columbia","DC",658893,"2022-01-09",11,110040,1227
"10026","District of Columbia","DC",658893,"2020-11-21",11,19961,670
"10027","District of Columbia","DC",658893,"2022-04-06",11,137603,1331
"10028","District of Columbia","DC",658893,"2023-03-03",11,177714,1430
"10029","District of Columbia","DC",658893,"2023-02-13",11,176845,1425
"10030","District of Columbia","DC",658893,"2020-09-04",11,14186,611
"10031","District of Columbia","DC",658893,"2021-11-29",11,66857,1196
"10032","District of Columbia","DC",658893,"2021-01-17",11,33851,850
"10033","District of Columbia","DC",658893,"2020-04-07",11,1211,24
"10034","District of Columbia","DC",658893,"2020-04-06",11,1097,24
"10035","District of Columbia","DC",658893,"2022-10-18",11,169149,1392
"10036","District of Columbia","DC",658893,"2020-04-30",11,4323,224
"10037","District of Columbia","DC",658893,"2023-02-09",11,176845,1425
"10038","District of Columbia","DC",658893,"2021-06-19",11,49243,1141
"10039","District of Columbia","DC",658893,"2020-04-04",11,902,21
"10040","District of Columbia","DC",658893,"2022-03-27",11,136322,1331
"10041","District of Columbia","DC",658893,"2021-08-14",11,52201,1150
"10042","District of Columbia","DC",658893,"2022-01-05",11,106819,1222
"10043","District of Columbia","DC",658893,"2021-02-11",11,38533,973
"10044","District of Columbia","DC",658893,"2022-02-24",11,134214,1317
"10045","District of Columbia","DC",658893,"2023-02-21",11,177215,1426
"10046","District of Columbia","DC",658893,"2020-04-26",11,3841,178
"10047","District of Columbia","DC",658893,"2023-01-22",11,175569,1421
"10048","District of Columbia","DC",658893,"2023-01-30",11,176012,1422
"10049","District of Columbia","DC",658893,"2022-01-03",11,103487,1218
"10050","District of Columbia","DC",658893,"2020-09-29",11,15300,626
"10051","District of Columbia","DC",658893,"2021-02-08",11,38136,956
"10052","District of Columbia","DC",658893,"2022-02-28",11,134564,1318
"10053","District of Columbia","DC",658893,"2021-03-03",11,40818,1023
"10054","District of Columbia","DC",658893,"2022-02-08",11,132257,1304
"10055","District of Columbia","DC",658893,"2021-06-17",11,49232,1140
"10056","District of Columbia","DC",658893,"2020-10-03",11,15473,629
"10057","District of Columbia","DC",658893,"2023-02-17",11,177215,1426
"10058","District of Columbia","DC",658893,"2022-03-22",11,135884,1329
"10059","District of Columbia","DC",658893,"2020-08-13",11,13024,594
"10060","District of Columbia","DC",658893,"2023-02-18",11,177215,1426
"10061","District of Columbia","DC",658893,"2021-08-13",11,52201,1150
"10062","District of Columbia","DC",658893,"2020-10-05",11,15547,631
"10063","District of Columbia","DC",658893,"2023-01-24",11,175569,1421
"10064","District of Columbia","DC",658893,"2020-10-27",11,16906,644
"10065","District of Columbia","DC",658893,"2023-02-27",11,177504,1427
"10066","District of Columbia","DC",658893,"2020-10-02",11,15423,629
"10067","District of Columbia","DC",658893,"2021-09-06",11,55918,1162
"10068","District of Columbia","DC",658893,"2022-02-11",11,132820,1309
"10069","District of Columbia","DC",658893,"2023-02-24",11,177504,1427
"10070","District of Columbia","DC",658893,"2020-12-20",11,26601,737
"10071","District of Columbia","DC",658893,"2021-01-14",11,32820,842
"10072","District of Columbia","DC",658893,"2023-01-19",11,175569,1421
"10073","District of Columbia","DC",658893,"2020-09-08",11,14362,611
"10074","Florida","FL",19893297,"2020-06-07",12,63930,2699
"10075","Florida","FL",19893297,"2020-06-12",12,70963,2876
"10076","Florida","FL",19893297,"2020-12-09",12,1083354,19461
"10077","Florida","FL",19893297,"2020-12-04",12,1039199,18993
"10078","Florida","FL",19893297,"2021-07-28",12,2534334,38840
"10079","Florida","FL",19893297,"2021-04-14",12,2141678,34163
"10080","Florida","FL",19893297,"2020-08-25",12,605494,10579
"10081","Florida","FL",19893297,"2021-09-20",12,3503976,51884
"10082","Florida","FL",19893297,"2022-09-12",12,7075348,80562
"10083","Florida","FL",19893297,"2022-08-31",12,7025348,79853
"10084","Florida","FL",19893297,"2022-08-12",12,6909416,78559
"10085","Florida","FL",19893297,"2021-04-12",12,2125838,34055
"10086","Florida","FL",19893297,"2020-07-31",12,470378,6842
"10087","Florida","FL",19893297,"2022-08-28",12,6998561,79573
"10088","Florida","FL",19893297,"2020-12-08",12,1073762,19377
"10089","Florida","FL",19893297,"2021-07-03",12,2337613,37985
"10090","Florida","FL",19893297,"2020-07-25",12,414503,5776
"10091","Florida","FL",19893297,"2022-08-18",12,6945453,78939
"10092","Florida","FL",19893297,"2021-09-18",12,3494954,51240
"10093","Florida","FL",19893297,"2020-07-03",12,178586,3683
"10094","Florida","FL",19893297,"2021-01-27",12,1676163,25832
"10095","Florida","FL",19893297,"2021-05-11",12,2275357,35830
"10096","Florida","FL",19893297,"2020-12-05",12,1049630,19083
"10097","Florida","FL",19893297,"2022-09-25",12,7106653,81139
"10098","Florida","FL",19893297,"2022-08-17",12,6939253,78845
"10099","Florida","FL",19893297,"2020-08-28",12,615798,10956
"10100","Florida","FL",19893297,"2022-08-14",12,6909416,78559
"10101","Florida","FL",19893297,"2021-06-05",12,2289332,36985
"10102","Florida","FL",19893297,"2021-01-30",12,1713581,26359
"10103","Florida","FL",19893297,"2022-11-16",12,7172457,82541
"10104","Florida","FL",19893297,"2022-09-24",12,7106653,81139
"10105","Florida","FL",19893297,"2020-08-27",12,611983,10867
"10106","Florida","FL",19893297,"2020-12-30",12,1306115,21545
"10107","Florida","FL",19893297,"2021-10-31",12,3648943,59670
"10108","Florida","FL",19893297,"2022-09-21",12,7101223,81007
"10109","Florida","FL",19893297,"2020-07-05",12,200103,3730
"10110","Florida","FL",19893297,"2021-10-12",12,3611767,57300
"10111","Florida","FL",19893297,"2021-02-24",12,1885653,30339
"10112","Florida","FL",19893297,"2020-10-18",12,755012,15966
"10113","Florida","FL",19893297,"2020-08-29",12,618995,11104
"10114","Florida","FL",19893297,"2021-10-21",12,3633097,58608
"10115","Florida","FL",19893297,"2021-04-08",12,2104678,33905
"10116","Florida","FL",19893297,"2021-01-03",12,1365428,21986
"10117","Florida","FL",19893297,"2020-10-16",12,748429,15829
"10118","Florida","FL",19893297,"2020-09-22",12,687901,13415
"10119","Florida","FL",19893297,"2022-11-11",12,7172457,82541
"10120","Florida","FL",19893297,"2020-05-12",12,41915,1778
"10121","Florida","FL",19893297,"2022-09-28",12,7116097,81308
"10122","Florida","FL",19893297,"2021-03-20",12,2004354,32712
"10123","Florida","FL",19893297,"2020-03-14",12,70,3
"10124","Florida","FL",19893297,"2021-07-25",12,2479975,38670
"10125","Florida","FL",19893297,"2020-07-24",12,402304,5652
"10126","Florida","FL",19893297,"2022-07-21",12,6703842,77022
"10127","Florida","FL",19893297,"2020-12-07",12,1065777,19281
"10128","Florida","FL",19893297,"2021-01-04",12,1376684,22089
"10129","Florida","FL",19893297,"2021-08-29",12,3200682,43979
"10130","Florida","FL",19893297,"2021-10-03",12,3581027,55300
"10131","Florida","FL",19893297,"2020-05-10",12,40588,1720
"10132","Florida","FL",19893297,"2020-10-17",12,752473,15916
"10133","Florida","FL",19893297,"2020-06-09",12,65992,2764
"10134","Florida","FL",19893297,"2022-08-19",12,6954834,79017
"10135","Florida","FL",19893297,"2022-10-23",12,7149300,82176
"10136","Florida","FL",19893297,"2022-08-03",12,6834572,77823
"10137","Florida","FL",19893297,"2021-03-21",12,2008341,32741
"10138","Florida","FL",19893297,"2022-08-22",12,6971052,79236
"10139","Florida","FL",19893297,"2021-06-02",12,2327981,36923
"10140","Florida","FL",19893297,"2020-11-10",12,852166,17247
"10141","Florida","FL",19893297,"2022-08-30",12,7019198,79770
"10142","Florida","FL",19893297,"2020-06-01",12,56822,2459
"10143","Florida","FL",19893297,"2022-04-24",12,5899188,73830
"10144","Florida","FL",19893297,"2022-08-13",12,6909416,78559
"10145","Florida","FL",19893297,"2022-08-01",12,6815107,77734
"10146","Florida","FL",19893297,"2022-08-25",12,6991770,79450
"10147","Florida","FL",19893297,"2021-05-28",12,2320810,36773
"10148","Florida","FL",19893297,"2021-03-19",12,1999249,32650
"10149","Florida","FL",19893297,"2022-07-27",12,6765875,77377
"10150","Florida","FL",19893297,"2020-10-19",12,756719,16020
"10151","Florida","FL",19893297,"2021-06-30",12,2329484,37877
"10152","Florida","FL",19893297,"2020-08-02",12,487124,7083
"10153","Florida","FL",19893297,"2022-09-05",12,7037431,80027
"10154","Florida","FL",19893297,"2021-05-09",12,2269798,35730
"10155","Florida","FL",19893297,"2020-07-28",12,441969,6116
"10156","Florida","FL",19893297,"2020-11-11",12,858004,17299
"10157","Florida","FL",19893297,"2022-05-07",12,5964125,74085
"10158","Florida","FL",19893297,"2021-01-20",12,1601003,24577
"10159","Florida","FL",19893297,"2020-06-13",12,73544,2924
"10160","Florida","FL",19893297,"2022-09-08",12,7061296,80305
"10161","Florida","FL",19893297,"2020-06-08",12,64896,2711
"10162","Florida","FL",19893297,"2021-02-17",12,1844619,29310
"10163","Florida","FL",19893297,"2022-08-21",12,6954834,79017
"10164","Florida","FL",19893297,"2021-07-06",12,2337613,37985
"10165","Florida","FL",19893297,"2021-06-04",12,2289332,36985
"10166","Florida","FL",19893297,"2021-10-01",12,3576581,55299
"10167","Florida","FL",19893297,"2022-09-16",12,7089180,80782
"10168","Florida","FL",19893297,"2021-01-29",12,1698562,26253
"10169","Florida","FL",19893297,"2020-03-09",12,14,2
"10170","Florida","FL",19893297,"2021-08-23",12,3082733,42716
"10171","Florida","FL",19893297,"2021-08-24",12,3103941,42722
"10172","Florida","FL",19893297,"2022-09-01",12,7031906,79955
"10173","Florida","FL",19893297,"2020-08-26",12,608714,10732
"10174","Florida","FL",19893297,"2020-06-06",12,62750,2687
"10175","Florida","FL",19893297,"2020-04-14",12,21620,570
"10176","Florida","FL",19893297,"2020-04-17",12,24745,725
"10177","Florida","FL",19893297,"2022-09-14",12,7082717,80647
"10178","Florida","FL",19893297,"2021-07-05",12,2337613,37985
"10179","Florida","FL",19893297,"2022-09-04",12,7037431,80027
"10180","Florida","FL",19893297,"2022-09-09",12,7066234,80386
"10181","Florida","FL",19893297,"2021-10-15",12,3620562,57859
"10182","Florida","FL",19893297,"2022-11-08",12,7172457,82541
"10183","Florida","FL",19893297,"2021-09-13",12,3442090,48772
"10184","Florida","FL",19893297,"2022-08-09",12,6884224,78251
"10185","Florida","FL",19893297,"2020-08-04",12,497322,7401
"10186","Florida","FL",19893297,"2020-09-26",12,698674,14021
"10187","Florida","FL",19893297,"2021-01-25",12,1658161,25445
"10188","Florida","FL",19893297,"2021-09-11",12,3418160,48772
"10189","Florida","FL",19893297,"2020-05-13",12,42394,1826
"10190","Florida","FL",19893297,"2020-04-15",12,22526,613
"10191","Florida","FL",19893297,"2021-10-13",12,3614272,57303
"10192","Florida","FL",19893297,"2020-12-31",12,1323307,21672
"10193","Florida","FL",19893297,"2021-04-11",12,2124225,34020
"10194","Florida","FL",19893297,"2020-06-30",12,152426,3504
"10195","Florida","FL",19893297,"2020-04-18",12,25484,747
"10196","Florida","FL",19893297,"2022-07-20",12,6691964,76922
"10197","Florida","FL",19893297,"2021-06-28",12,2321929,37772
"10198","Florida","FL",19893297,"2022-10-22",12,7149300,82176
"10199","Florida","FL",19893297,"2022-06-29",12,6469540,75738
"10200","Florida","FL",19893297,"2021-06-23",12,2318122,37678
"10201","Florida","FL",19893297,"2021-07-04",12,2337613,37985
"10202","Florida","FL",19893297,"2021-04-25",12,2208576,34847
